,chrom,start,stop,Sample_sum_norm,Peak_type,index_x,p279_x,p318_x,difference_x,z_score_x,Feature_x,gene_279,index_y,p279_y,p318_y,difference_y,z_score_y,Feature_y,gene_NC,Sample
856,chr2,206079852,206091696,1.48283746729598,Oncoprotein_Target,,,,,,,,,,,,,,,152985
857,chr2,213045461,213160102,1.2681764267366995,Oncoprotein_Target,,,,,,,,,,,,,,,152985
858,chr2,213214354,213254304,1.3792218209813716,Oncoprotein_Target,,,,,,,,,,,,,,,152985
859,chr2,223889416,223898515,1.3426348290033991,Oncoprotein_Target,,,,,,,,,,,,,,,152985
860,chr2,223898899,223908345,1.0414365118814444,Oncoprotein_Target,,,,,,,,,,,,,,,152985
861,chr2,223913023,223923286,1.3146954786169418,Oncoprotein_Target,,,,,,,,,,,,,,,152985
862,chr2,223925057,223933137,1.4083051843542422,Oncoprotein_Target,,,,,,,,,,,,,,,152985
863,chr2,223936487,223942652,1.213072717461514,Oncoprotein_Target,,,,,,,,,,,,,,,152985
864,chr2,223942674,223953463,1.1736973067818106,Oncoprotein_Target,,,,,,,,,,,,,,,152985
865,chr2,224398854,224403596,1.0664079641770694,Oncoprotein_Target,,,,,,,,,,,,,,,152985
866,chr2,237668474,237680632,2.7548904164184336,Oncoprotein_Target,,,,,,,,,,,,,,,152985
867,chr2,239218818,239248726,3.385066343249717,NC_specific,,,,,,,,chr2:239218818-239248726,0.6702556400710404,20.31747005699286,-19.64721441692182,-2.568188258311917,chr2:239218818-239248726,HDAC4,152985
868,chr2,239249330,239270232,3.757222269048238,NC_specific,,,,,,,,chr2:239249330-239270232,0.4629191933591191,22.799356589687942,-22.336437396328822,-2.910936691527142,chr2:239249330-239270232,HDAC4,152985
869,chr20,5604086,5614774,2.646130954424023,Oncoprotein_Target,,,,,,,,,,,,,,,152985
870,chr20,8143447,8157017,1.1262568324032072,Oncoprotein_Target,,,,,,,,,,,,,,,152985
871,chr20,8204593,8216382,1.5123050277875814,Oncoprotein_Target,,,,,,,,,,,,,,,152985
872,chr20,8270729,8276424,1.372175700870942,Oncoprotein_Target,,,,,,,,,,,,,,,152985
873,chr20,8386248,8390976,1.8696228196022129,Oncoprotein_Target,,,,,,,,,,,,,,,152985
874,chr20,9467473,9473020,1.2668539343995335,Oncoprotein_Target,,,,,,,,,,,,,,,152985
875,chr20,9473235,9477808,1.7168924855148395,Oncoprotein_Target,,,,,,,,,,,,,,,152985
876,chr20,9502756,9520734,4.587130108217687,Oncoprotein_Target,,,,,,,,,,,,,,,152985
877,chr20,31737294,31748040,1.3477913350908362,Oncoprotein_Target,,,,,,,,,,,,,,,152985
878,chr20,35647687,35667621,1.4364978003895976,NC_specific,,,,,,,,chr20:35647687-35667621,2.082110548337137,20.24634133177905,-18.164230783441912,-2.379178153626904,chr20:35647687-35667621,"CPNE1, RBM12",152985
879,chr20,35695798,35746464,1.6327710736627097,Oncoprotein_Target,,,,,,,,,,,,,,,152985
880,chr20,36936428,36954201,2.72924840955668,NC_specific,,,,,,,,chr20:36936428-36954201,2.075155985129686,17.618409354216343,-15.543253369086656,-2.0451277944183683,chr20:36936428-36954201,SAMHD1,152985
881,chr20,47256607,47267062,1.5709789321540448,Oncoprotein_Target,,,,,,,,,,,,,,,152985
882,chr20,47347446,47362093,1.3610011400230488,ALL_specific,chr20:47347446-47362093,29.21562442140155,11.441369247858702,17.774255173542848,2.201274954281652,chr20:47347446-47362093,"LOC101927377, ZMYND8",,,,,,,,152985
883,chr20,53576611,53601437,2.4328760607755107,Oncoprotein_Target,,,,,,,,,,,,,,,152985
884,chr20,53607926,53616228,1.6902659419738233,ALL_specific,chr20:53607926-53616228,17.967370002134604,1.8265683370806984,16.140801665053907,1.9930870743432043,chr20:53607926-53616228,LOC105372672,,,,,,,,152985
885,chr20,53651317,53662659,1.1029017228997102,Oncoprotein_Target,,,,,,,,,,,,,,,152985
886,chr20,53733944,53743848,1.341252011848881,Oncoprotein_Target,,,,,,,,,,,,,,,152985
887,chr20,53826245,53831970,1.2004438212343944,Oncoprotein_Target,,,,,,,,,,,,,,,152985
888,chr20,58884412,58910420,1.7992919361385091,Oncoprotein_Target,,,,,,,,,,,,,,,152985
889,chr20,62917227,62933622,1.1652711055328742,NC_specific,,,,,,,,chr20:62917227-62933622,1.96213803973487,18.482295594694307,-16.520157554959436,-2.169636762872566,chr20:62917227-62933622,DIDO1,152985
890,chr21,14511288,14537175,1.3045059646796733,Oncoprotein_Target,,,,,,,,,,,,,,,152985
891,chr21,14541064,14556712,1.1913523183746002,Oncoprotein_Target,,,,,,,,,,,,,,,152985
892,chr21,14862205,14872461,1.507349005057003,Oncoprotein_Target,,,,,,,,,,,,,,,152985
893,chr21,15110086,15128987,1.2532698926324004,Oncoprotein_Target,,,,,,,,,,,,,,,152985
894,chr21,15130676,15139435,1.0,Oncoprotein_Target,,,,,,,,,,,,,,,152985
895,chr21,15187643,15194274,1.2728665971011297,Oncoprotein_Target,,,,,,,,,,,,,,,152985
896,chr21,15194919,15207692,1.332899726712161,Oncoprotein_Target,,,,,,,,,,,,,,,152985
897,chr21,15209920,15216141,1.1062923138450451,Oncoprotein_Target,,,,,,,,,,,,,,,152985
898,chr21,15219147,15223966,1.0,Oncoprotein_Target,,,,,,,,,,,,,,,152985
899,chr21,15429805,15450028,1.1267730236646596,Oncoprotein_Target,,,,,,,,,,,,,,,152985
900,chr21,15474396,15496187,1.1036079095568154,Oncoprotein_Target,,,,,,,,,,,,,,,152985
901,chr21,15506348,15521613,1.0299144561483229,Oncoprotein_Target,,,,,,,,,,,,,,,152985
902,chr21,15523219,15543215,1.1844736971230465,Oncoprotein_Target,,,,,,,,,,,,,,,152985
903,chr21,15727073,15744616,1.5644451931706134,Oncoprotein_Target,,,,,,,,,,,,,,,152985
904,chr21,15863744,15873444,1.0,Oncoprotein_Target,,,,,,,,,,,,,,,152985
905,chr21,16193123,16199068,1.0,Oncoprotein_Target,,,,,,,,,,,,,,,152985
906,chr21,26167656,26171954,1.023870795219467,Oncoprotein_Target,,,,,,,,,,,,,,,152985
907,chr21,34863789,34960049,1.7584819534131113,Oncoprotein_Target,,,,,,,,,,,,,,,152985
908,chr21,34961040,34990775,1.2536119840055684,ALL_specific,chr21:34961040-34990775,22.180053915562105,1.7035615825708776,20.476492332991228,2.545682078446984,chr21:34961040-34990775,"RUNX1, LOC101928269",,,,,,,,152985
909,chr21,34992666,35034750,1.4266469838585374,Oncoprotein_Target,,,,,,,,,,,,,,,152985
910,chr21,35035258,35053463,2.4050965817512,Oncoprotein_Target,,,,,,,,,,,,,,,152985
911,chr21,35233558,35235676,1.0,Oncoprotein_Target,,,,,,,,,,,,,,,152985
912,chr21,35397363,35404252,1.460128061344106,Oncoprotein_Target,,,,,,,,,,,,,,,152985
913,chr21,37403994,37450708,1.1421102623849184,Oncoprotein_Target,,,,,,,,,,,,,,,152985
914,chr21,38379595,38389564,1.1491385557529756,Oncoprotein_Target,,,,,,,,,,,,,,,152985
915,chr21,38403769,38414880,1.0,Oncoprotein_Target,,,,,,,,,,,,,,,152985
916,chr21,38433192,38442754,1.3957557198240795,Oncoprotein_Target,,,,,,,,,,,,,,,152985
917,chr21,38443149,38454938,1.0,Oncoprotein_Target,,,,,,,,,,,,,,,152985
918,chr21,38463936,38509820,1.2941827902554783,Oncoprotein_Target,,,,,,,,,,,,,,,152985
919,chr21,38801634,38812836,2.6253926597805397,ALL_specific,chr21:38801634-38812836,24.493100382625062,6.664319192076955,17.828781190548106,2.2082244363592367,chr21:38801634-38812836,ETS2,,,,,,,,152985
920,chr21,38979089,38992559,1.3897714849247476,ALL_specific,chr21:38979089-38992559,20.12762761680923,0.8596723919833649,19.267955224825865,2.3916508941688117,chr21:38979089-38992559,.,,,,,,,,152985
921,chr21,38995997,39012171,1.796726928851656,Oncoprotein_Target,,,,,,,,,,,,,,,152985
922,chr22,16598906,16606251,1.0,Oncoprotein_Target,,,,,,,,,,,,,,,152985
923,chr22,17866369,17866671,1.0,Oncoprotein_Target,,,,,,,,,,,,,,,152985
924,chr22,20230964,20235574,1.0,Oncoprotein_Target,,,,,,,,,,,,,,,152985
925,chr22,21678034,21684517,1.6940348166014894,Oncoprotein_Target,,,,,,,,,,,,,,,152985
926,chr22,21815143,21830499,1.4958385519162616,NC_specific,,,,,,,,chr22:21815143-21830499,0.587735818750758,16.334491980756592,-15.746756162005834,-2.07106475240292,chr22:21815143-21830499,MAPK1,152985
927,chr22,21854124,21872130,1.9146637507032425,NC_specific,,,,,,,,chr22:21854124-21872130,3.4360167184533674,24.62051430516521,-21.18449758671184,-2.7641189795233845,chr22:21854124-21872130,MAPK1,152985
928,chr22,21900698,21906923,1.0329627880653072,Oncoprotein_Target,,,,,,,,,,,,,,,152985
929,chr22,21919388,21926564,2.0346872416105426,Oncoprotein_Target,,,,,,,,,,,,,,,152985
930,chr22,21928219,21933532,1.731789753354494,Oncoprotein_Target,,,,,,,,,,,,,,,152985
931,chr22,22597757,22602175,1.3310202450644115,Oncoprotein_Target,,,,,,,,,,,,,,,152985
932,chr22,23093983,23100668,1.4112720641309409,Oncoprotein_Target,,,,,,,,,,,,,,,152985
933,chr22,23101456,23117096,1.101507660294931,Oncoprotein_Target,,,,,,,,,,,,,,,152985
934,chr22,23157608,23167776,1.128372411666116,Oncoprotein_Target,,,,,,,,,,,,,,,152985
935,chr22,23574275,23585201,1.2273173957699084,Oncoprotein_Target,,,,,,,,,,,,,,,152985
936,chr22,28786923,28806617,1.6667909881607468,Oncoprotein_Target,,,,,,,,,,,,,,,152985
937,chr22,46000430,46019756,1.9206518425128476,Oncoprotein_Target,,,,,,,,,,,,,,,152985
938,chr22,46031266,46126250,1.6025222018649774,Oncoprotein_Target,,,,,,,,,,,,,,,152985
939,chr3,5120477,5131331,2.5011879821714373,Oncoprotein_Target,,,,,,,,,,,,,,,152985
940,chr3,5173946,5207398,2.1719416425792706,Oncoprotein_Target,,,,,,,,,,,,,,,152985
941,chr3,11639111,11645984,1.161786441688873,Oncoprotein_Target,,,,,,,,,,,,,,,152985
942,chr3,15760142,15767579,1.748223130789748,Oncoprotein_Target,,,,,,,,,,,,,,,152985
943,chr3,15767789,15808668,2.0188049541387976,Oncoprotein_Target,,,,,,,,,,,,,,,152985
944,chr3,16935200,16944466,1.0559379223712753,Oncoprotein_Target,,,,,,,,,,,,,,,152985
945,chr3,17726736,17745043,1.4417625071824214,Oncoprotein_Target,,,,,,,,,,,,,,,152985
946,chr3,17900940,17918757,1.7899269934162945,Oncoprotein_Target,,,,,,,,,,,,,,,152985
947,chr3,17927164,18001846,1.2551499557432475,Oncoprotein_Target,,,,,,,,,,,,,,,152985
948,chr3,18016547,18039704,1.414800701017606,Oncoprotein_Target,,,,,,,,,,,,,,,152985
949,chr3,18040453,18051160,1.4134749511149325,Oncoprotein_Target,,,,,,,,,,,,,,,152985
950,chr3,18066036,18093556,1.2966730373718642,Oncoprotein_Target,,,,,,,,,,,,,,,152985
951,chr3,18104287,18136911,1.6242381078863266,Oncoprotein_Target,,,,,,,,,,,,,,,152985
952,chr3,18173551,18183907,1.6264303283103632,Oncoprotein_Target,,,,,,,,,,,,,,,152985
953,chr3,18201763,18259919,1.282255922211678,Oncoprotein_Target,,,,,,,,,,,,,,,152985
954,chr3,18333931,18463924,1.3303526320030348,Oncoprotein_Target,,,,,,,,,,,,,,,152985
955,chr3,25591435,25673672,1.237774472791418,Oncoprotein_Target,,,,,,,,,,,,,,,152985
956,chr3,31562411,31592946,1.1851673530428106,Oncoprotein_Target,,,,,,,,,,,,,,,152985
957,chr3,33837020,33849797,1.2180112276696626,Oncoprotein_Target,,,,,,,,,,,,,,,152985
958,chr3,33849873,33858652,1.2499446643606915,Oncoprotein_Target,,,,,,,,,,,,,,,152985
959,chr3,35626138,35710020,2.5173740619546505,Oncoprotein_Target,,,,,,,,,,,,,,,152985
960,chr3,37449868,37459687,1.401402683962863,Oncoprotein_Target,,,,,,,,,,,,,,,152985
961,chr3,43283671,43314014,1.4042818117471294,NC_specific,,,,,,,,chr3:43283671-43314014,1.3604617935761696,22.857669590818595,-21.497207797242424,-2.8039747057054485,chr3:43283671-43314014,SNRK,152985
962,chr3,47152449,47167591,1.66953465112222,Oncoprotein_Target,,,,,,,,,,,,,,,152985
963,chr3,57223891,57230940,1.6224063453090811,Oncoprotein_Target,,,,,,,,,,,,,,,152985
964,chr3,63861420,63867617,1.3477688041470548,Oncoprotein_Target,,,,,,,,,,,,,,,152985
965,chr3,69071539,69098987,1.2805336723411924,Oncoprotein_Target,,,,,,,,,,,,,,,152985
966,chr3,69350720,69355706,1.6513259182642028,Oncoprotein_Target,,,,,,,,,,,,,,,152985
967,chr3,69383715,69387770,1.5690593551485978,Oncoprotein_Target,,,,,,,,,,,,,,,152985
968,chr3,71044567,71074076,1.2674316843462172,Oncoprotein_Target,,,,,,,,,,,,,,,152985
969,chr3,71121519,71137318,1.3873050142158068,Oncoprotein_Target,,,,,,,,,,,,,,,152985
970,chr3,71292519,71325491,1.304885821196117,ALL_specific,chr3:71292519-71325491,20.766340717946925,1.8678321982390869,18.89850851970784,2.3445639548166666,chr3:71292519-71325491,"FOXP1, FOXP1-AS1",,,,,,,,152985
971,chr3,71371802,71412895,1.4715289477315376,Oncoprotein_Target,,,,,,,,,,,,,,,152985
972,chr3,71413351,71473676,1.6252403250665726,Oncoprotein_Target,,,,,,,,,,,,,,,152985
973,chr3,71476888,71509187,1.462754188230014,Oncoprotein_Target,,,,,,,,,,,,,,,152985
974,chr3,71509765,71526227,1.6137948097190704,Oncoprotein_Target,,,,,,,,,,,,,,,152985
975,chr3,71526508,71589185,2.728738988265599,Oncoprotein_Target,,,,,,,,,,,,,,,152985
976,chr3,71751592,71761044,1.1954436358167049,Oncoprotein_Target,,,,,,,,,,,,,,,152985
977,chr3,71761477,71764212,1.405481898290439,Oncoprotein_Target,,,,,,,,,,,,,,,152985
978,chr3,71776557,71788980,1.2725817768283445,Oncoprotein_Target,,,,,,,,,,,,,,,152985
979,chr3,72885951,72893468,1.8619932024788624,Oncoprotein_Target,,,,,,,,,,,,,,,152985
980,chr3,76355515,76364392,1.0192403719306706,Oncoprotein_Target,,,,,,,,,,,,,,,152985
981,chr3,79014617,79020388,1.3664523066045358,Oncoprotein_Target,,,,,,,,,,,,,,,152985
982,chr3,87778129,87844916,1.2126140513931891,Oncoprotein_Target,,,,,,,,,,,,,,,152985
983,chr3,87845359,87849219,1.0714418748716192,Oncoprotein_Target,,,,,,,,,,,,,,,152985
984,chr3,87849231,87870033,1.3106056401900448,Oncoprotein_Target,,,,,,,,,,,,,,,152985
985,chr3,87990485,88005885,1.113448619831743,Oncoprotein_Target,,,,,,,,,,,,,,,152985
986,chr3,88137881,88156691,1.3389275434363836,Oncoprotein_Target,,,,,,,,,,,,,,,152985
987,chr3,99196843,99200666,1.0,Oncoprotein_Target,,,,,,,,,,,,,,,152985
988,chr3,101846509,101853799,10.348624710024769,Oncoprotein_Target,,,,,,,,,,,,,,,152985
989,chr3,107519478,107532773,1.593624266096516,Oncoprotein_Target,,,,,,,,,,,,,,,152985
990,chr3,111537433,111554772,1.2338795475469786,Oncoprotein_Target,,,,,,,,,,,,,,,152985
991,chr3,112326074,112340255,1.083304732124972,Oncoprotein_Target,,,,,,,,,,,,,,,152985
992,chr3,121542956,121549639,1.2628456464909947,Oncoprotein_Target,,,,,,,,,,,,,,,152985
993,chr3,122559082,122581944,1.3109708702339662,Oncoprotein_Target,,,,,,,,,,,,,,,152985
994,chr3,124109564,124110794,1.0,Oncoprotein_Target,,,,,,,,,,,,,,,152985
995,chr3,136184481,136200047,1.59517790791393,Oncoprotein_Target,,,,,,,,,,,,,,,152985
996,chr3,138932964,138950741,1.3441438842793625,Oncoprotein_Target,,,,,,,,,,,,,,,152985
997,chr3,141873178,141882565,1.7896518284652716,Oncoprotein_Target,,,,,,,,,,,,,,,152985
998,chr3,142025727,142031345,1.3934276266821268,Oncoprotein_Target,,,,,,,,,,,,,,,152985
999,chr3,142146207,142154505,1.3348292267254065,Oncoprotein_Target,,,,,,,,,,,,,,,152985
1000,chr3,151083770,151089777,2.174834048575216,Oncoprotein_Target,,,,,,,,,,,,,,,152985
1001,chr3,152062001,152069874,1.0879058544676836,Oncoprotein_Target,,,,,,,,,,,,,,,152985
1002,chr3,152070626,152114825,1.3914181468463056,Oncoprotein_Target,,,,,,,,,,,,,,,152985
1003,chr3,152125256,152129679,1.5478587699197914,Oncoprotein_Target,,,,,,,,,,,,,,,152985
1004,chr3,152146567,152152210,1.0,Oncoprotein_Target,,,,,,,,,,,,,,,152985
1005,chr3,152153659,152163985,1.0878711894636588,Oncoprotein_Target,,,,,,,,,,,,,,,152985
1006,chr3,152170789,152420359,7.141893344425199,Oncoprotein_Target,,,,,,,,,,,,,,,152985
1007,chr3,152421327,152479040,1.7085643662267964,Oncoprotein_Target,,,,,,,,,,,,,,,152985
1008,chr3,152802935,152824134,1.3458283236781832,Oncoprotein_Target,,,,,,,,,,,,,,,152985
1009,chr3,152824415,152841604,1.39093524214316,Oncoprotein_Target,,,,,,,,,,,,,,,152985
1010,chr3,155077625,155084354,1.3182468804494338,Oncoprotein_Target,,,,,,,,,,,,,,,152985
1011,chr3,157139768,157163930,1.826855355330545,Oncoprotein_Target,,,,,,,,,,,,,,,152985
1012,chr3,159839019,159845955,1.0215465951448952,Oncoprotein_Target,,,,,,,,,,,,,,,152985
1013,chr3,160391654,160451434,1.309686624805935,Oncoprotein_Target,,,,,,,,,,,,,,,152985
1014,chr3,169039887,169056294,1.4680521536599094,Oncoprotein_Target,,,,,,,,,,,,,,,152985
1015,chr3,169103890,169160843,1.1762899472281465,Oncoprotein_Target,,,,,,,,,,,,,,,152985
1016,chr3,169352594,169364420,1.2088643535791443,Oncoprotein_Target,,,,,,,,,,,,,,,152985
1017,chr3,169654090,169674033,1.80153027308668,Oncoprotein_Target,,,,,,,,,,,,,,,152985
1018,chr3,171784359,171793143,1.1464382128460968,Oncoprotein_Target,,,,,,,,,,,,,,,152985
1019,chr3,172036778,172049418,2.3693038172000294,NC_specific,,,,,,,,chr3:172036778-172049418,0.0471335916090342,29.130370819147902,-29.08323722753887,-3.7708338027268646,chr3:172036778-172049418,FNDC3B,152985
1020,chr3,172059374,172064744,2.590617917052163,NC_specific,,,,,,,,chr3:172059374-172064744,-0.0049690784458702,18.96110831440901,-18.96607739285488,-2.4813755806010844,chr3:172059374-172064744,FNDC3B,152985
1021,chr3,172065272,172071942,2.11015774165742,NC_specific,,,,,,,,chr3:172065272-172071942,-0.0624929409680896,35.753343945797745,-35.81583688676584,-4.628921065232055,chr3:172065272-172071942,FNDC3B,152985
1022,chr3,172072767,172076476,3.9682598766445016,NC_specific,,,,,,,,chr3:172072767-172076476,0.8989011150031975,26.37683720931386,-25.47793609431066,-3.3113288363683178,chr3:172072767-172076476,FNDC3B,152985
1023,chr3,172124325,172132640,2.5911277315726315,NC_specific,,,,,,,,chr3:172124325-172132640,-0.0493842300412558,20.353344189312537,-20.402728419353792,-2.6644804745352157,chr3:172124325-172132640,FNDC3B,152985
1024,chr3,177046005,177069594,1.1911197330000118,Oncoprotein_Target,,,,,,,,,,,,,,,152985
1025,chr3,177137047,177160376,1.7868533891039453,Oncoprotein_Target,,,,,,,,,,,,,,,152985
1026,chr3,179067653,179076744,1.209662813708537,Oncoprotein_Target,,,,,,,,,,,,,,,152985
1027,chr3,179968530,179974903,1.0902640905750969,Oncoprotein_Target,,,,,,,,,,,,,,,152985
1028,chr3,185698711,185706905,1.350297144540994,Oncoprotein_Target,,,,,,,,,,,,,,,152985
1029,chr3,185718746,185724329,2.524091129076501,Oncoprotein_Target,,,,,,,,,,,,,,,152985
1030,chr3,185726801,185751218,1.660006880448528,ALL_specific,chr3:185726801-185751218,23.77426507339228,3.21589730428888,20.5583677691034,2.5561173148186622,chr3:185726801-185751218,"IGF2BP2, IGF2BP2-AS1",,,,,,,,152985
1031,chr3,185756619,185776041,1.8068176125033468,ALL_specific,chr3:185756619-185776041,27.73441014229473,2.1674176857856167,25.56699245650912,3.1944795024532318,chr3:185756619-185776041,"MIR548AQ, IGF2BP2",,,,,,,,152985
1032,chr3,185792250,185830604,2.880813797102789,Oncoprotein_Target,,,,,,,,,,,,,,,152985
1033,chr3,185904238,185939128,3.0241187727574528,Oncoprotein_Target,,,,,,,,,,,,,,,152985
1034,chr3,186780187,186808175,2.0446929791132016,Oncoprotein_Target,,,,,,,,,,,,,,,152985
1035,chr3,197177554,197184302,1.228587497641221,Oncoprotein_Target,,,,,,,,,,,,,,,152985
1036,chr4,2857351,2873048,1.051532938473151,NC_specific,,,,,,,,chr4:2857351-2873048,0.325372168150435,18.78220945973303,-18.456837291582595,-2.4164716108752544,chr4:2857351-2873048,ADD1,152985
1037,chr4,6905144,6931090,1.649775135020918,Oncoprotein_Target,,,,,,,,,,,,,,,152985
1038,chr4,6931902,6945627,1.56011907514953,Oncoprotein_Target,,,,,,,,,,,,,,,152985
1039,chr4,6962286,6971777,2.0868627075238035,Oncoprotein_Target,,,,,,,,,,,,,,,152985
1040,chr4,14998243,15059020,1.7887938141627142,Oncoprotein_Target,,,,,,,,,,,,,,,152985
1041,chr4,15059184,15073170,1.192381120765803,Oncoprotein_Target,,,,,,,,,,,,,,,152985
1042,chr4,15622752,15693736,2.101473165016341,Oncoprotein_Target,,,,,,,,,,,,,,,152985
1043,chr4,15773532,15787375,2.667918577767153,Oncoprotein_Target,,,,,,,,,,,,,,,152985
1044,chr4,15792078,15813972,1.3508588591678428,Oncoprotein_Target,,,,,,,,,,,,,,,152985
1045,chr4,16018629,16090962,1.5678986364512837,Oncoprotein_Target,,,,,,,,,,,,,,,152985
1046,chr4,16152184,16245766,2.648986827015744,Oncoprotein_Target,,,,,,,,,,,,,,,152985
1047,chr4,16257254,16272254,1.3002386017794694,Oncoprotein_Target,,,,,,,,,,,,,,,152985
1048,chr4,16891495,16899777,1.284134279453994,Oncoprotein_Target,,,,,,,,,,,,,,,152985
1049,chr4,17803654,17837957,1.209328086784465,Oncoprotein_Target,,,,,,,,,,,,,,,152985
1050,chr4,36205890,36215581,1.0302917107031362,Oncoprotein_Target,,,,,,,,,,,,,,,152985
1051,chr4,36216604,36231745,1.6246138787597266,Oncoprotein_Target,,,,,,,,,,,,,,,152985
1052,chr4,36237004,36260573,1.4001017733799015,Oncoprotein_Target,,,,,,,,,,,,,,,152985
1053,chr4,36261052,36272779,1.2419815265142744,Oncoprotein_Target,,,,,,,,,,,,,,,152985
1054,chr4,36279673,36287438,1.6232121244227455,Oncoprotein_Target,,,,,,,,,,,,,,,152985
1055,chr4,36316510,36328786,1.5915467938348975,Oncoprotein_Target,,,,,,,,,,,,,,,152985
1056,chr4,36329635,36336644,1.0,Oncoprotein_Target,,,,,,,,,,,,,,,152985
1057,chr4,36347814,36352704,1.449937556693059,Oncoprotein_Target,,,,,,,,,,,,,,,152985
1058,chr4,36382690,36401234,1.0806545474553082,Oncoprotein_Target,,,,,,,,,,,,,,,152985
1059,chr4,39695241,39703391,2.032115520884261,Oncoprotein_Target,,,,,,,,,,,,,,,152985
1060,chr4,48189372,48199291,1.1538961826600749,Oncoprotein_Target,,,,,,,,,,,,,,,152985
1061,chr4,48200655,48215262,1.3924397195460154,Oncoprotein_Target,,,,,,,,,,,,,,,152985
1062,chr4,55390518,55403957,2.3398769647905087,Oncoprotein_Target,,,,,,,,,,,,,,,152985
1063,chr4,61199170,61204567,1.3311906176196708,Oncoprotein_Target,,,,,,,,,,,,,,,152985
1064,chr4,70990095,71012558,1.1549207330134876,Oncoprotein_Target,,,,,,,,,,,,,,,152985
1065,chr4,72399696,72400888,7.837921113857924,Oncoprotein_Target,,,,,,,,,,,,,,,152985
1066,chr4,74322255,74341250,1.5674743175983374,Oncoprotein_Target,,,,,,,,,,,,,,,152985
1067,chr4,74349792,74379940,1.3528012129176936,Oncoprotein_Target,,,,,,,,,,,,,,,152985
1068,chr4,77763534,77824504,1.4649518523811198,Oncoprotein_Target,,,,,,,,,,,,,,,152985
1069,chr4,77850917,77865132,1.250693189120949,Oncoprotein_Target,,,,,,,,,,,,,,,152985
1070,chr4,78770765,78809438,1.405836618158082,Oncoprotein_Target,,,,,,,,,,,,,,,152985
1071,chr4,80021223,80030557,1.8659947405532469,Oncoprotein_Target,,,,,,,,,,,,,,,152985
1072,chr4,80030638,80080985,1.4792578845948936,Oncoprotein_Target,,,,,,,,,,,,,,,152985
1073,chr4,80108736,80112677,1.0,Oncoprotein_Target,,,,,,,,,,,,,,,152985
1074,chr4,80123443,80144461,1.33170757155662,ALL_specific,chr4:80123443-80144461,19.56606980940424,0.6053993116304215,18.96067049777382,2.3524866599068828,chr4:80123443-80144461,ANTXR2,,,,,,,,152985
1075,chr4,80170906,80208183,1.6335171897430616,ALL_specific,chr4:80170906-80208183,16.138323992264215,-0.0005969741385123,16.13892096640273,1.9928473744295203,chr4:80170906-80208183,PRDM8,,,,,,,,152985
1076,chr4,81029894,81035654,2.261454818017671,Oncoprotein_Target,,,,,,,,,,,,,,,152985
1077,chr4,83093344,83118063,2.332604479285858,Oncoprotein_Target,,,,,,,,,,,,,,,152985
1078,chr4,86932032,86987862,1.4226941615510258,Oncoprotein_Target,,,,,,,,,,,,,,,152985
1079,chr4,86997162,87029393,1.33305501952255,Oncoprotein_Target,,,,,,,,,,,,,,,152985
1080,chr4,87030090,87064118,1.2176424775366257,Oncoprotein_Target,,,,,,,,,,,,,,,152985
1081,chr4,87065460,87084784,1.3969383160519722,Oncoprotein_Target,,,,,,,,,,,,,,,152985
1082,chr4,89485385,89489989,1.0855302929528112,Oncoprotein_Target,,,,,,,,,,,,,,,152985
1083,chr4,89812867,89924097,1.2102127195547436,Oncoprotein_Target,,,,,,,,,,,,,,,152985
1084,chr4,94754223,94757374,1.0,Oncoprotein_Target,,,,,,,,,,,,,,,152985
1085,chr4,94758216,94764565,1.6802870096563898,Oncoprotein_Target,,,,,,,,,,,,,,,152985
1086,chr4,95420547,95424557,1.0789739898427997,Oncoprotein_Target,,,,,,,,,,,,,,,152985
1087,chr4,95464593,95470147,1.231067346009514,Oncoprotein_Target,,,,,,,,,,,,,,,152985
1088,chr4,95503115,95506999,1.4221853018821669,Oncoprotein_Target,,,,,,,,,,,,,,,152985
1089,chr4,95507170,95521182,1.5910128269670771,Oncoprotein_Target,,,,,,,,,,,,,,,152985
1090,chr4,95522064,95565567,1.2601990229077735,Oncoprotein_Target,,,,,,,,,,,,,,,152985
1091,chr4,95582614,95592142,1.0526569632697211,Oncoprotein_Target,,,,,,,,,,,,,,,152985
1092,chr4,95593479,95618436,1.2270045665903218,Oncoprotein_Target,,,,,,,,,,,,,,,152985
1093,chr4,95634212,95637779,1.5789124007400557,Oncoprotein_Target,,,,,,,,,,,,,,,152985
1094,chr4,98281580,98299336,1.3316586336957363,Oncoprotein_Target,,,,,,,,,,,,,,,152985
1095,chr4,100513674,100518575,1.2351122692536514,Oncoprotein_Target,,,,,,,,,,,,,,,152985
1096,chr4,101269205,101291341,1.217140617329536,Oncoprotein_Target,,,,,,,,,,,,,,,152985
1097,chr4,101336139,101350996,1.9067108505466952,Oncoprotein_Target,,,,,,,,,,,,,,,152985
1098,chr4,101782814,101847365,1.153334738627248,ALL_specific,chr4:101782814-101847365,31.285379257374395,2.377201713871143,28.90817754350325,3.6203221947173887,chr4:101782814-101847365,BANK1,,,,,,,,152985
1099,chr4,101848379,101864848,1.0,ALL_specific,chr4:101848379-101864848,20.66504685490005,-0.0534558840193778,20.71850273891943,2.576526931435695,chr4:101848379-101864848,BANK1,,,,,,,,152985
1100,chr4,101865731,101874311,1.0931729399909766,Oncoprotein_Target,,,,,,,,,,,,,,,152985
